,ID,composer,condition,name,response_value
2140,AP4FDDWBJW47O:3GNA64GUZFGILZVWCQYMR1VNV5JQ55,chopin,reversed,coherence,2.0
2141,AP4FDDWBJW47O:3GNA64GUZFGILZVWCQYMR1VNV5JQ55,chopin,reversed,coherence,0.0
2142,AP4FDDWBJW47O:3GNA64GUZFGILZVWCQYMR1VNV5JQ55,chopin,reversed,affect,1.0
2143,AP4FDDWBJW47O:3GNA64GUZFGILZVWCQYMR1VNV5JQ55,chopin,reversed,expressiveness,0.0
2144,AP4FDDWBJW47O:3GNA64GUZFGILZVWCQYMR1VNV5JQ55,chopin,reversed,strangeness,4.0
2145,AP4FDDWBJW47O:3GNA64GUZFGILZVWCQYMR1VNV5JQ55,chopin,reversed,dynamism,2.0
2146,AP4FDDWBJW47O:3GNA64GUZFGILZVWCQYMR1VNV5JQ55,chopin,reversed,expressiveness,4.0
2147,AP4FDDWBJW47O:3GNA64GUZFGILZVWCQYMR1VNV5JQ55,chopin,reversed,dynamism,2.0
2148,ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,bach,scrambled,enjoyment,1.0
2149,ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,bach,scrambled,desire-to-own,1.0
2150,ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,bach,scrambled,affect,3.0
2151,ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,bach,scrambled,dynamism,1.0
2152,ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,bach,scrambled,coherence,4.0
2153,ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,bach,scrambled,expressiveness,2.0
2154,ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,bach,scrambled,dynamism,0.0
2155,ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,bach,scrambled,coherence,3.0
2156,ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,bach,scrambled,strangeness,1.0
2157,ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,bach,scrambled,affect,2.0
2158,ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,bach,scrambled,strangeness,0.0
2159,ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,bach,scrambled,expressiveness,0.0
2160,A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,chopin,reversed,enjoyment,4.0
2161,A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,chopin,reversed,desire-to-own,3.0
2162,A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,chopin,reversed,expressiveness,4.0
2163,A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,chopin,reversed,dynamism,2.0
2164,A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,chopin,reversed,affect,2.0
2165,A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,chopin,reversed,expressiveness,4.0
2166,A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,chopin,reversed,strangeness,1.0
2167,A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,chopin,reversed,dynamism,3.0
2168,A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,chopin,reversed,strangeness,2.0
2169,A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,chopin,reversed,coherence,2.0
2170,A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,chopin,reversed,coherence,3.0
2171,A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,chopin,reversed,affect,3.0
2172,A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,chopin,forward,enjoyment,3.0
2173,A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,chopin,forward,desire-to-own,3.0
2174,A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,chopin,forward,strangeness,1.0
2175,A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,chopin,forward,coherence,3.0
2176,A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,chopin,forward,dynamism,0.0
2177,A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,chopin,forward,expressiveness,2.0
2178,A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,chopin,forward,dynamism,2.0
2179,A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,chopin,forward,affect,3.0
2180,A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,chopin,forward,strangeness,1.0
2181,A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,chopin,forward,affect,3.0
2182,A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,chopin,forward,coherence,3.0
2183,A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,chopin,forward,expressiveness,2.0
2184,A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,bach,reversed,enjoyment,1.0
2185,A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,bach,reversed,desire-to-own,0.0
2186,A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,bach,reversed,coherence,2.0
2187,A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,bach,reversed,expressiveness,1.0
2188,A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,bach,reversed,affect,1.0
2189,A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,bach,reversed,expressiveness,1.0
2190,A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,bach,reversed,strangeness,1.0
2191,A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,bach,reversed,dynamism,3.0
2192,A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,bach,reversed,dynamism,2.0
2193,A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,bach,reversed,coherence,2.0
2194,A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,bach,reversed,affect,1.0
2195,A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,bach,reversed,strangeness,1.0
2196,A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,chopin,forward,enjoyment,2.0
2197,A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,chopin,forward,desire-to-own,0.0
2198,A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,chopin,forward,strangeness,2.0
2199,A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,chopin,forward,expressiveness,3.0
2200,A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,chopin,forward,expressiveness,3.0
2201,A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,chopin,forward,strangeness,3.0
2202,A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,chopin,forward,affect,2.0
2203,A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,chopin,forward,coherence,0.0
2204,A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,chopin,forward,dynamism,2.0
2205,A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,chopin,forward,affect,2.0
2206,A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,chopin,forward,dynamism,3.0
2207,A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,chopin,forward,coherence,1.0
2208,ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,chopin,scrambled,enjoyment,4.0
2209,ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,chopin,scrambled,desire-to-own,3.0
2210,ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,chopin,scrambled,strangeness,0.0
2211,ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,chopin,scrambled,affect,3.0
2212,ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,chopin,scrambled,coherence,3.0
2213,ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,chopin,scrambled,affect,2.0
2214,ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,chopin,scrambled,dynamism,3.0
2215,ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,chopin,scrambled,expressiveness,4.0
2216,ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,chopin,scrambled,strangeness,3.0
2217,ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,chopin,scrambled,dynamism,2.0
2218,ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,chopin,scrambled,expressiveness,3.0
2219,ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,chopin,scrambled,coherence,4.0
2220,A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,bach,reversed,enjoyment,2.0
2221,A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,bach,reversed,desire-to-own,2.0
2222,A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,bach,reversed,affect,2.0
2223,A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,bach,reversed,expressiveness,3.0
2224,A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,bach,reversed,dynamism,3.0
2225,A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,bach,reversed,dynamism,2.0
2226,A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,bach,reversed,expressiveness,2.0
2227,A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,bach,reversed,strangeness,2.0
2228,A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,bach,reversed,coherence,2.0
2229,A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,bach,reversed,coherence,3.0
2230,A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,bach,reversed,affect,2.0
2231,A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,bach,reversed,strangeness,3.0
2232,A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,bach,forward,enjoyment,2.0
2233,A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,bach,forward,desire-to-own,1.0
2234,A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,bach,forward,affect,3.0
2235,A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,bach,forward,strangeness,1.0
2236,A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,bach,forward,expressiveness,3.0
2237,A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,bach,forward,coherence,3.0
2238,A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,bach,forward,expressiveness,3.0
2239,A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,bach,forward,coherence,3.0
2240,A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,bach,forward,strangeness,2.0
2241,A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,bach,forward,dynamism,3.0
2242,A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,bach,forward,dynamism,3.0
2243,A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,bach,forward,affect,3.0
2244,A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,bach,forward,enjoyment,4.0
2245,A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,bach,forward,desire-to-own,4.0
2246,A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,bach,forward,coherence,4.0
2247,A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,bach,forward,dynamism,3.0
2248,A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,bach,forward,strangeness,0.0
2249,A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,bach,forward,expressiveness,3.0
2250,A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,bach,forward,coherence,4.0
2251,A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,bach,forward,expressiveness,3.0
2252,A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,bach,forward,dynamism,1.0
2253,A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,bach,forward,strangeness,1.0
2254,A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,bach,forward,affect,4.0
2255,A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,bach,forward,affect,3.0
2256,A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,bach,reversed,enjoyment,4.0
2257,A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,bach,reversed,desire-to-own,2.0
2258,A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,bach,reversed,expressiveness,3.0
2259,A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,bach,reversed,coherence,4.0
2260,A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,bach,reversed,strangeness,1.0
2261,A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,bach,reversed,expressiveness,4.0
2262,A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,bach,reversed,affect,
2263,A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,bach,reversed,coherence,0.0
2264,A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,bach,reversed,affect,3.0
2265,A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,bach,reversed,dynamism,2.0
2266,A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,bach,reversed,strangeness,0.0
2267,A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,bach,reversed,dynamism,4.0
2268,A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,chopin,reversed,enjoyment,2.0
2269,A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,chopin,reversed,desire-to-own,1.0
2270,A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,chopin,reversed,expressiveness,4.0
2271,A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,chopin,reversed,coherence,3.0
2272,A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,chopin,reversed,expressiveness,4.0
2273,A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,chopin,reversed,affect,2.0
2274,A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,chopin,reversed,affect,1.0
2275,A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,chopin,reversed,dynamism,3.0
2276,A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,chopin,reversed,strangeness,4.0
2277,A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,chopin,reversed,strangeness,3.0
2278,A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,chopin,reversed,coherence,2.0
2279,A3LJ2FHESYV9QQ:3HUTX6F6VVZN1QZTFU4K4PXBW7B2OZ,chopin,reversed,dynamism,3.0
2280,AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,chopin,forward,enjoyment,3.0
2281,AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,chopin,forward,desire-to-own,3.0
2282,AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,chopin,forward,dynamism,2.0
2283,AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,chopin,forward,dynamism,2.0
2284,AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,chopin,forward,expressiveness,3.0
2285,AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,chopin,forward,expressiveness,3.0
2286,AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,chopin,forward,strangeness,2.0
2287,AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,chopin,forward,coherence,3.0
2288,AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,chopin,forward,affect,3.0
2289,AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,chopin,forward,affect,2.0
2290,AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,chopin,forward,coherence,4.0
2291,AA4KKLIU4C3NY:3ZWFC4W1UVJAZX3LVH0VI3W5GYZFR4,chopin,forward,strangeness,1.0
2292,A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,chopin,forward,enjoyment,4.0
2293,A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,chopin,forward,desire-to-own,3.0
2294,A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,chopin,forward,dynamism,0.0
2295,A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,chopin,forward,expressiveness,1.0
2296,A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,chopin,forward,dynamism,2.0
2297,A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,chopin,forward,coherence,1.0
2298,A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,chopin,forward,affect,3.0
2299,A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,chopin,forward,strangeness,4.0
2300,A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,chopin,forward,strangeness,0.0
2301,A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,chopin,forward,affect,2.0
2302,A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,chopin,forward,expressiveness,3.0
2303,A27ZE20JZ3VDUP:37UEWGM5HUKJ9I9DOILAT1SBFOGR1F,chopin,forward,coherence,4.0
2304,A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,chopin,forward,enjoyment,3.0
2305,A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,chopin,forward,desire-to-own,2.0
2306,A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,chopin,forward,coherence,3.0
2307,A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,chopin,forward,expressiveness,3.0
2308,A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,chopin,forward,coherence,4.0
2309,A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,chopin,forward,expressiveness,4.0
2310,A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,chopin,forward,affect,2.0
2311,A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,chopin,forward,strangeness,1.0
2312,A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,chopin,forward,dynamism,3.0
2313,A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,chopin,forward,strangeness,2.0
2314,A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,chopin,forward,affect,3.0
2315,A1OGYNX8GZ6999:3MD9PLUKKJQVPG2T3MDLCB7DR64NZC,chopin,forward,dynamism,4.0
2316,A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,chopin,forward,enjoyment,4.0
2317,A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,chopin,forward,desire-to-own,4.0
2318,A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,chopin,forward,dynamism,3.0
2319,A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,chopin,forward,dynamism,2.0
2320,A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,chopin,forward,affect,4.0
2321,A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,chopin,forward,coherence,4.0
2322,A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,chopin,forward,coherence,4.0
2323,A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,chopin,forward,expressiveness,2.0
2324,A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,chopin,forward,expressiveness,4.0
2325,A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,chopin,forward,strangeness,3.0
2326,A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,chopin,forward,strangeness,0.0
2327,A256FHXGSY0E5D:3VNL7UK1XGVNFCGDZ65QIIXN4JWFTH,chopin,forward,affect,2.0
2328,A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,bach,forward,enjoyment,1.0
2329,A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,bach,forward,desire-to-own,0.0
2330,A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,bach,forward,affect,3.0
2331,A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,bach,forward,affect,4.0
2332,A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,bach,forward,coherence,3.0
2333,A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,bach,forward,dynamism,3.0
2334,A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,bach,forward,expressiveness,4.0
2335,A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,bach,forward,coherence,2.0
2336,A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,bach,forward,strangeness,0.0
2337,A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,bach,forward,dynamism,2.0
2338,A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,bach,forward,expressiveness,2.0
2339,A35NVKW9R833VF:3VNXK88KKDUTRUTP1F5D94ZXY6HV9L,bach,forward,strangeness,0.0
2340,A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,bach,reversed,enjoyment,2.0
2341,A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,bach,reversed,desire-to-own,1.0
2342,A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,bach,reversed,expressiveness,1.0
2343,A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,bach,reversed,affect,2.0
2344,A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,bach,reversed,coherence,3.0
2345,A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,bach,reversed,dynamism,2.0
2346,A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,bach,reversed,expressiveness,1.0
2347,A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,bach,reversed,affect,4.0
2348,A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,bach,reversed,coherence,3.0
2349,A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,bach,reversed,strangeness,1.0
2350,A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,bach,reversed,strangeness,0.0
2351,A3QC57KUVJP5EW:33F859I567P7XMD2UA25L93EERBBHN,bach,reversed,dynamism,2.0
2352,A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,bach,scrambled,enjoyment,4.0
2353,A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,bach,scrambled,desire-to-own,3.0
2354,A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,bach,scrambled,strangeness,0.0
2355,A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,bach,scrambled,strangeness,2.0
2356,A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,bach,scrambled,affect,4.0
2357,A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,bach,scrambled,affect,3.0
2358,A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,bach,scrambled,dynamism,2.0
2359,A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,bach,scrambled,expressiveness,4.0
2360,A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,bach,scrambled,coherence,4.0
2361,A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,bach,scrambled,dynamism,1.0
2362,A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,bach,scrambled,expressiveness,3.0
2363,A1561P9VVA3C1C:3TAYZSBPLMK2ZIRMMBLTOU7CTWE2SW,bach,scrambled,coherence,4.0
