ID,response_value,name,composer,id,condition,reverse
A11X5WGS32DXKG:3OCHAWUVGPW5CFHB5RXKNYAYRCOKXY,0,enjoyment,bach,10,scrambled,False
A11X5WGS32DXKG:3OCHAWUVGPW5CFHB5RXKNYAYRCOKXY,0,desire-to-own,bach,11,scrambled,False
A11X5WGS32DXKG:3OCHAWUVGPW5CFHB5RXKNYAYRCOKXY,2,coherence-reverse,bach,0,scrambled,True
A11X5WGS32DXKG:3OCHAWUVGPW5CFHB5RXKNYAYRCOKXY,3,strangeness-reverse,bach,1,scrambled,True
A11X5WGS32DXKG:3OCHAWUVGPW5CFHB5RXKNYAYRCOKXY,1,dynamism-reverse,bach,2,scrambled,True
A11X5WGS32DXKG:3OCHAWUVGPW5CFHB5RXKNYAYRCOKXY,1,affect,bach,3,scrambled,False
A11X5WGS32DXKG:3OCHAWUVGPW5CFHB5RXKNYAYRCOKXY,0,affect-reverse,bach,4,scrambled,True
A11X5WGS32DXKG:3OCHAWUVGPW5CFHB5RXKNYAYRCOKXY,3,coherence,bach,5,scrambled,False
A11X5WGS32DXKG:3OCHAWUVGPW5CFHB5RXKNYAYRCOKXY,1,expressiveness,bach,6,scrambled,False
A11X5WGS32DXKG:3OCHAWUVGPW5CFHB5RXKNYAYRCOKXY,0,dynamism,bach,7,scrambled,False
A11X5WGS32DXKG:3OCHAWUVGPW5CFHB5RXKNYAYRCOKXY,3,expressiveness-reverse,bach,8,scrambled,True
A11X5WGS32DXKG:3OCHAWUVGPW5CFHB5RXKNYAYRCOKXY,2,strangeness,bach,9,scrambled,False
AZGKWTVRE2YQM:3FDJT1UU75KWAWX1ZLEPVFJEYDI5KD,4,enjoyment,chopin,10,forward,False
AZGKWTVRE2YQM:3FDJT1UU75KWAWX1ZLEPVFJEYDI5KD,4,desire-to-own,chopin,11,forward,False
AZGKWTVRE2YQM:3FDJT1UU75KWAWX1ZLEPVFJEYDI5KD,3,coherence,chopin,0,forward,False
AZGKWTVRE2YQM:3FDJT1UU75KWAWX1ZLEPVFJEYDI5KD,4,affect-reverse,chopin,1,forward,True
AZGKWTVRE2YQM:3FDJT1UU75KWAWX1ZLEPVFJEYDI5KD,1,expressiveness-reverse,chopin,2,forward,True
AZGKWTVRE2YQM:3FDJT1UU75KWAWX1ZLEPVFJEYDI5KD,,dynamism,chopin,3,forward,False
AZGKWTVRE2YQM:3FDJT1UU75KWAWX1ZLEPVFJEYDI5KD,4,strangeness-reverse,chopin,4,forward,True
AZGKWTVRE2YQM:3FDJT1UU75KWAWX1ZLEPVFJEYDI5KD,4,expressiveness,chopin,5,forward,False
AZGKWTVRE2YQM:3FDJT1UU75KWAWX1ZLEPVFJEYDI5KD,2,affect,chopin,6,forward,False
AZGKWTVRE2YQM:3FDJT1UU75KWAWX1ZLEPVFJEYDI5KD,1,strangeness,chopin,7,forward,False
AZGKWTVRE2YQM:3FDJT1UU75KWAWX1ZLEPVFJEYDI5KD,0,coherence-reverse,chopin,8,forward,True
AZGKWTVRE2YQM:3FDJT1UU75KWAWX1ZLEPVFJEYDI5KD,3,dynamism-reverse,chopin,9,forward,True
A3PTFE5MJV5DU1:3NVC2EB65RBOGMZEPHRNPQ05IWZY3A,3,enjoyment,chopin,10,forward,False
A3PTFE5MJV5DU1:3NVC2EB65RBOGMZEPHRNPQ05IWZY3A,1,desire-to-own,chopin,11,forward,False
A3PTFE5MJV5DU1:3NVC2EB65RBOGMZEPHRNPQ05IWZY3A,0,coherence-reverse,chopin,0,forward,True
A3PTFE5MJV5DU1:3NVC2EB65RBOGMZEPHRNPQ05IWZY3A,2,expressiveness-reverse,chopin,1,forward,True
A3PTFE5MJV5DU1:3NVC2EB65RBOGMZEPHRNPQ05IWZY3A,0,affect-reverse,chopin,2,forward,True
A3PTFE5MJV5DU1:3NVC2EB65RBOGMZEPHRNPQ05IWZY3A,4,expressiveness,chopin,3,forward,False
A3PTFE5MJV5DU1:3NVC2EB65RBOGMZEPHRNPQ05IWZY3A,3,strangeness-reverse,chopin,4,forward,True
A3PTFE5MJV5DU1:3NVC2EB65RBOGMZEPHRNPQ05IWZY3A,3,coherence,chopin,5,forward,False
A3PTFE5MJV5DU1:3NVC2EB65RBOGMZEPHRNPQ05IWZY3A,0,strangeness,chopin,6,forward,False
A3PTFE5MJV5DU1:3NVC2EB65RBOGMZEPHRNPQ05IWZY3A,3,dynamism,chopin,7,forward,False
A3PTFE5MJV5DU1:3NVC2EB65RBOGMZEPHRNPQ05IWZY3A,4,affect,chopin,8,forward,False
A3PTFE5MJV5DU1:3NVC2EB65RBOGMZEPHRNPQ05IWZY3A,2,dynamism-reverse,chopin,9,forward,True
AMDX0UNZS4A1G:3ND9UOO81LE17LU3GMDZ0F967AUWLR,3,enjoyment,bach,10,reversed,False
AMDX0UNZS4A1G:3ND9UOO81LE17LU3GMDZ0F967AUWLR,2,desire-to-own,bach,11,reversed,False
AMDX0UNZS4A1G:3ND9UOO81LE17LU3GMDZ0F967AUWLR,0,expressiveness-reverse,bach,0,reversed,True
AMDX0UNZS4A1G:3ND9UOO81LE17LU3GMDZ0F967AUWLR,2,dynamism,bach,1,reversed,False
AMDX0UNZS4A1G:3ND9UOO81LE17LU3GMDZ0F967AUWLR,1,strangeness-reverse,bach,2,reversed,True
AMDX0UNZS4A1G:3ND9UOO81LE17LU3GMDZ0F967AUWLR,2,dynamism-reverse,bach,3,reversed,True
AMDX0UNZS4A1G:3ND9UOO81LE17LU3GMDZ0F967AUWLR,1,coherence-reverse,bach,4,reversed,True
AMDX0UNZS4A1G:3ND9UOO81LE17LU3GMDZ0F967AUWLR,3,coherence,bach,5,reversed,False
AMDX0UNZS4A1G:3ND9UOO81LE17LU3GMDZ0F967AUWLR,2,affect,bach,6,reversed,False
AMDX0UNZS4A1G:3ND9UOO81LE17LU3GMDZ0F967AUWLR,1,strangeness,bach,7,reversed,False
AMDX0UNZS4A1G:3ND9UOO81LE17LU3GMDZ0F967AUWLR,1,affect-reverse,bach,8,reversed,True
AMDX0UNZS4A1G:3ND9UOO81LE17LU3GMDZ0F967AUWLR,3,expressiveness,bach,9,reversed,False
AVI7K876BV3QL:3LO69W1SU4P5AZ431H9HECNIB2CLGJ,3,enjoyment,bach,10,forward,False
AVI7K876BV3QL:3LO69W1SU4P5AZ431H9HECNIB2CLGJ,1,desire-to-own,bach,11,forward,False
AVI7K876BV3QL:3LO69W1SU4P5AZ431H9HECNIB2CLGJ,1,strangeness-reverse,bach,0,forward,True
AVI7K876BV3QL:3LO69W1SU4P5AZ431H9HECNIB2CLGJ,0,affect-reverse,bach,1,forward,True
AVI7K876BV3QL:3LO69W1SU4P5AZ431H9HECNIB2CLGJ,2,coherence,bach,2,forward,False
AVI7K876BV3QL:3LO69W1SU4P5AZ431H9HECNIB2CLGJ,3,expressiveness,bach,3,forward,False
AVI7K876BV3QL:3LO69W1SU4P5AZ431H9HECNIB2CLGJ,2,strangeness,bach,4,forward,False
AVI7K876BV3QL:3LO69W1SU4P5AZ431H9HECNIB2CLGJ,3,affect,bach,5,forward,False
AVI7K876BV3QL:3LO69W1SU4P5AZ431H9HECNIB2CLGJ,1,coherence-reverse,bach,6,forward,True
AVI7K876BV3QL:3LO69W1SU4P5AZ431H9HECNIB2CLGJ,2,expressiveness-reverse,bach,7,forward,True
AVI7K876BV3QL:3LO69W1SU4P5AZ431H9HECNIB2CLGJ,3,dynamism,bach,8,forward,False
AVI7K876BV3QL:3LO69W1SU4P5AZ431H9HECNIB2CLGJ,0,dynamism-reverse,bach,9,forward,True
AHIJACUG7ZL9B:3PM8NZGV8ZSRNIF6IWHHJKM7O4TXQM,2,enjoyment,bach,10,forward,False
AHIJACUG7ZL9B:3PM8NZGV8ZSRNIF6IWHHJKM7O4TXQM,2,desire-to-own,bach,11,forward,False
AHIJACUG7ZL9B:3PM8NZGV8ZSRNIF6IWHHJKM7O4TXQM,2,strangeness-reverse,bach,0,forward,True
AHIJACUG7ZL9B:3PM8NZGV8ZSRNIF6IWHHJKM7O4TXQM,2,expressiveness-reverse,bach,1,forward,True
AHIJACUG7ZL9B:3PM8NZGV8ZSRNIF6IWHHJKM7O4TXQM,2,affect-reverse,bach,2,forward,True
AHIJACUG7ZL9B:3PM8NZGV8ZSRNIF6IWHHJKM7O4TXQM,1,coherence-reverse,bach,3,forward,True
AHIJACUG7ZL9B:3PM8NZGV8ZSRNIF6IWHHJKM7O4TXQM,2,expressiveness,bach,4,forward,False
AHIJACUG7ZL9B:3PM8NZGV8ZSRNIF6IWHHJKM7O4TXQM,1,strangeness,bach,5,forward,False
AHIJACUG7ZL9B:3PM8NZGV8ZSRNIF6IWHHJKM7O4TXQM,2,affect,bach,6,forward,False
AHIJACUG7ZL9B:3PM8NZGV8ZSRNIF6IWHHJKM7O4TXQM,2,dynamism,bach,7,forward,False
AHIJACUG7ZL9B:3PM8NZGV8ZSRNIF6IWHHJKM7O4TXQM,1,dynamism-reverse,bach,8,forward,True
AHIJACUG7ZL9B:3PM8NZGV8ZSRNIF6IWHHJKM7O4TXQM,3,coherence,bach,9,forward,False
A192MH226Q1NT4:3K5TEWLKGWNM2VMS59BQMXY0HJ4IV1,0,enjoyment,bach,10,scrambled,False
A192MH226Q1NT4:3K5TEWLKGWNM2VMS59BQMXY0HJ4IV1,0,desire-to-own,bach,11,scrambled,False
A192MH226Q1NT4:3K5TEWLKGWNM2VMS59BQMXY0HJ4IV1,2,affect-reverse,bach,0,scrambled,True
A192MH226Q1NT4:3K5TEWLKGWNM2VMS59BQMXY0HJ4IV1,1,coherence-reverse,bach,1,scrambled,True
A192MH226Q1NT4:3K5TEWLKGWNM2VMS59BQMXY0HJ4IV1,2,coherence,bach,2,scrambled,False
A192MH226Q1NT4:3K5TEWLKGWNM2VMS59BQMXY0HJ4IV1,1,expressiveness,bach,3,scrambled,False
A192MH226Q1NT4:3K5TEWLKGWNM2VMS59BQMXY0HJ4IV1,2,dynamism,bach,4,scrambled,False
A192MH226Q1NT4:3K5TEWLKGWNM2VMS59BQMXY0HJ4IV1,1,dynamism-reverse,bach,5,scrambled,True
A192MH226Q1NT4:3K5TEWLKGWNM2VMS59BQMXY0HJ4IV1,1,strangeness-reverse,bach,6,scrambled,True
A192MH226Q1NT4:3K5TEWLKGWNM2VMS59BQMXY0HJ4IV1,2,strangeness,bach,7,scrambled,False
A192MH226Q1NT4:3K5TEWLKGWNM2VMS59BQMXY0HJ4IV1,1,affect,bach,8,scrambled,False
A192MH226Q1NT4:3K5TEWLKGWNM2VMS59BQMXY0HJ4IV1,2,expressiveness-reverse,bach,9,scrambled,True
A3QLGMZOLGMBQ1:3IFS6Q0HJJV6A35OBE6LBAETIFAISW,0,enjoyment,chopin,10,scrambled,False
A3QLGMZOLGMBQ1:3IFS6Q0HJJV6A35OBE6LBAETIFAISW,0,desire-to-own,chopin,11,scrambled,False
A3QLGMZOLGMBQ1:3IFS6Q0HJJV6A35OBE6LBAETIFAISW,1,coherence-reverse,chopin,0,scrambled,True
A3QLGMZOLGMBQ1:3IFS6Q0HJJV6A35OBE6LBAETIFAISW,1,affect-reverse,chopin,1,scrambled,True
A3QLGMZOLGMBQ1:3IFS6Q0HJJV6A35OBE6LBAETIFAISW,3,dynamism,chopin,2,scrambled,False
A3QLGMZOLGMBQ1:3IFS6Q0HJJV6A35OBE6LBAETIFAISW,1,coherence,chopin,3,scrambled,False
A3QLGMZOLGMBQ1:3IFS6Q0HJJV6A35OBE6LBAETIFAISW,1,affect,chopin,4,scrambled,False
A3QLGMZOLGMBQ1:3IFS6Q0HJJV6A35OBE6LBAETIFAISW,0,dynamism-reverse,chopin,5,scrambled,True
A3QLGMZOLGMBQ1:3IFS6Q0HJJV6A35OBE6LBAETIFAISW,4,strangeness,chopin,6,scrambled,False
A3QLGMZOLGMBQ1:3IFS6Q0HJJV6A35OBE6LBAETIFAISW,3,expressiveness,chopin,7,scrambled,False
A3QLGMZOLGMBQ1:3IFS6Q0HJJV6A35OBE6LBAETIFAISW,0,expressiveness-reverse,chopin,8,scrambled,True
A3QLGMZOLGMBQ1:3IFS6Q0HJJV6A35OBE6LBAETIFAISW,0,strangeness-reverse,chopin,9,scrambled,True
AP4FDDWBJW47O:3GNA64GUZFGILZVWCQYMR1VNV5JQ55,1,enjoyment,chopin,10,reversed,False
AP4FDDWBJW47O:3GNA64GUZFGILZVWCQYMR1VNV5JQ55,0,desire-to-own,chopin,11,reversed,False
AP4FDDWBJW47O:3GNA64GUZFGILZVWCQYMR1VNV5JQ55,0,affect-reverse,chopin,0,reversed,True
AP4FDDWBJW47O:3GNA64GUZFGILZVWCQYMR1VNV5JQ55,3,strangeness,chopin,1,reversed,False
AP4FDDWBJW47O:3GNA64GUZFGILZVWCQYMR1VNV5JQ55,2,coherence,chopin,2,reversed,False
AP4FDDWBJW47O:3GNA64GUZFGILZVWCQYMR1VNV5JQ55,4,coherence-reverse,chopin,3,reversed,True
AP4FDDWBJW47O:3GNA64GUZFGILZVWCQYMR1VNV5JQ55,1,affect,chopin,4,reversed,False
AP4FDDWBJW47O:3GNA64GUZFGILZVWCQYMR1VNV5JQ55,0,expressiveness,chopin,5,reversed,False
AP4FDDWBJW47O:3GNA64GUZFGILZVWCQYMR1VNV5JQ55,0,strangeness-reverse,chopin,6,reversed,True
AP4FDDWBJW47O:3GNA64GUZFGILZVWCQYMR1VNV5JQ55,2,dynamism,chopin,7,reversed,False
AP4FDDWBJW47O:3GNA64GUZFGILZVWCQYMR1VNV5JQ55,0,expressiveness-reverse,chopin,8,reversed,True
AP4FDDWBJW47O:3GNA64GUZFGILZVWCQYMR1VNV5JQ55,2,dynamism-reverse,chopin,9,reversed,True
ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,1,enjoyment,bach,10,scrambled,False
ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,1,desire-to-own,bach,11,scrambled,False
ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,1,affect-reverse,bach,0,scrambled,True
ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,3,dynamism-reverse,bach,1,scrambled,True
ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,0,coherence-reverse,bach,2,scrambled,True
ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,2,expressiveness-reverse,bach,3,scrambled,True
ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,0,dynamism,bach,4,scrambled,False
ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,3,coherence,bach,5,scrambled,False
ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,3,strangeness-reverse,bach,6,scrambled,True
ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,2,affect,bach,7,scrambled,False
ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,0,strangeness,bach,8,scrambled,False
ALU79S27U05N:3CN4LGXD5Y09YIIIPVW6ZVSBUIB4YN,0,expressiveness,bach,9,scrambled,False
A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,4,enjoyment,chopin,10,reversed,False
A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,3,desire-to-own,chopin,11,reversed,False
A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,0,expressiveness-reverse,chopin,0,reversed,True
A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,2,dynamism-reverse,chopin,1,reversed,True
A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,2,affect-reverse,chopin,2,reversed,True
A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,4,expressiveness,chopin,3,reversed,False
A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,1,strangeness,chopin,4,reversed,False
A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,3,dynamism,chopin,5,reversed,False
A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,2,strangeness-reverse,chopin,6,reversed,True
A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,2,coherence-reverse,chopin,7,reversed,True
A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,3,coherence,chopin,8,reversed,False
A228YSXU6H27QT:34X6J5FLPUAQSYAH1S2GSBESDJEQJH,3,affect,chopin,9,reversed,False
A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,3,enjoyment,chopin,10,forward,False
A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,3,desire-to-own,chopin,11,forward,False
A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,1,strangeness,chopin,0,forward,False
A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,3,coherence,chopin,1,forward,False
A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,4,dynamism-reverse,chopin,2,forward,True
A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,2,expressiveness-reverse,chopin,3,forward,True
A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,2,dynamism,chopin,4,forward,False
A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,3,affect,chopin,5,forward,False
A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,3,strangeness-reverse,chopin,6,forward,True
A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,1,affect-reverse,chopin,7,forward,True
A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,1,coherence-reverse,chopin,8,forward,True
A1BNR1ZAF1QGWG:34J10VATJGAUXNQBJAHGGAZS04PQI5,2,expressiveness,chopin,9,forward,False
A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,1,enjoyment,bach,10,reversed,False
A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,0,desire-to-own,bach,11,reversed,False
A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,2,coherence-reverse,bach,0,reversed,True
A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,1,expressiveness,bach,1,reversed,False
A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,1,affect,bach,2,reversed,False
A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,3,expressiveness-reverse,bach,3,reversed,True
A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,3,strangeness-reverse,bach,4,reversed,True
A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,1,dynamism-reverse,bach,5,reversed,True
A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,2,dynamism,bach,6,reversed,False
A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,2,coherence,bach,7,reversed,False
A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,3,affect-reverse,bach,8,reversed,True
A2GV9WSNSPX53:3FFJ6VRIL2069ULC2CN1148AN0S0II,1,strangeness,bach,9,reversed,False
A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,2,enjoyment,chopin,10,forward,False
A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,0,desire-to-own,chopin,11,forward,False
A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,2,strangeness-reverse,chopin,0,forward,True
A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,3,expressiveness,chopin,1,forward,False
A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,1,expressiveness-reverse,chopin,2,forward,True
A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,3,strangeness,chopin,3,forward,False
A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,2,affect,chopin,4,forward,False
A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,0,coherence,chopin,5,forward,False
A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,2,dynamism,chopin,6,forward,False
A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,2,affect-reverse,chopin,7,forward,True
A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,1,dynamism-reverse,chopin,8,forward,True
A2VRDE2FHCBMF8:3KGTPGBS6YXIEVJQBGGT3VP0ETZ2UC,3,coherence-reverse,chopin,9,forward,True
ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,4,enjoyment,chopin,10,scrambled,False
ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,3,desire-to-own,chopin,11,scrambled,False
ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,0,strangeness,chopin,0,scrambled,False
ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,1,affect-reverse,chopin,1,scrambled,True
ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,3,coherence,chopin,2,scrambled,False
ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,2,affect,chopin,3,scrambled,False
ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,3,dynamism,chopin,4,scrambled,False
ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,0,expressiveness-reverse,chopin,5,scrambled,True
ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,1,strangeness-reverse,chopin,6,scrambled,True
ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,2,dynamism-reverse,chopin,7,scrambled,True
ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,3,expressiveness,chopin,8,scrambled,False
ANZKTE853UXSD:3TVRFO09GLRGWLZTQR9L2YNDEB6XLN,0,coherence-reverse,chopin,9,scrambled,True
A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,2,enjoyment,bach,10,reversed,False
A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,2,desire-to-own,bach,11,reversed,False
A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,2,affect-reverse,bach,0,reversed,True
A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,3,expressiveness,bach,1,reversed,False
A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,3,dynamism,bach,2,reversed,False
A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,2,dynamism-reverse,bach,3,reversed,True
A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,2,expressiveness-reverse,bach,4,reversed,True
A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,2,strangeness,bach,5,reversed,False
A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,2,coherence-reverse,bach,6,reversed,True
A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,3,coherence,bach,7,reversed,False
A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,2,affect,bach,8,reversed,False
A2I5850G7EOPQ2:3L0KT67Y8FSS03KTFWSOXY8H8B8SY2,1,strangeness-reverse,bach,9,reversed,True
A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,2,enjoyment,bach,10,forward,False
A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,1,desire-to-own,bach,11,forward,False
A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,3,affect,bach,0,forward,False
A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,1,strangeness,bach,1,forward,False
A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,1,expressiveness-reverse,bach,2,forward,True
A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,1,coherence-reverse,bach,3,forward,True
A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,3,expressiveness,bach,4,forward,False
A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,3,coherence,bach,5,forward,False
A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,2,strangeness-reverse,bach,6,forward,True
A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,1,dynamism-reverse,bach,7,forward,True
A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,3,dynamism,bach,8,forward,False
A1P6OXEJ86HQRM:3TE3O85731KQY3R97MLOYK2G7UV2R8,1,affect-reverse,bach,9,forward,True
A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,4,enjoyment,bach,10,forward,False
A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,4,desire-to-own,bach,11,forward,False
A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,4,coherence,bach,0,forward,False
A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,3,dynamism,bach,1,forward,False
A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,4,strangeness-reverse,bach,2,forward,True
A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,1,expressiveness-reverse,bach,3,forward,True
A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,0,coherence-reverse,bach,4,forward,True
A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,3,expressiveness,bach,5,forward,False
A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,3,dynamism-reverse,bach,6,forward,True
A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,1,strangeness,bach,7,forward,False
A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,4,affect,bach,8,forward,False
A235DXY5FJN0IW:3V0Z7YWSIZCIRA8QG6QYZHRJS082V1,1,affect-reverse,bach,9,forward,True
A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,4,enjoyment,bach,10,reversed,False
A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,2,desire-to-own,bach,11,reversed,False
A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,3,expressiveness,bach,0,reversed,False
A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,0,coherence-reverse,bach,1,reversed,True
A2FYQIZWV2UJHS:3Q8GYXHFEQEERYLD78XR7W66R3J5C6,3,strangeness-reverse,bach,2,reversed,True
